Student_IDs,Semester,Degree_Type,Class_Standing,Major,Expected_Graduation,Course_Name,Course_Number,Course_Type,Course_Code_by_Thousands,Semester_Week,Check_In_Date,Check_In_Time,Check_Out_Time,Duration_In_Min,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Cumulative_GPA,Change_in_GPA
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,6,2/16/17,15:43:00,18:50:00,187,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,10,3/14/17,15:44:00,18:46:00,182,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,17,5/1/17,13:53:00,16:41:00,167,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,7,2/23/17,17:07:00,19:36:00,149,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,4,2/2/17,15:55:00,18:11:00,136,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,16,4/30/17,13:23:00,15:36:00,133,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,11,3/22/17,15:46:00,17:45:00,119,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,15,4/18/17,14:45:00,16:40:00,115,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,7,2/22/17,19:20:00,21:15:00,114,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,15,4/20/17,15:53:00,17:46:00,113,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,16,4/25/17,15:29:00,17:22:00,112,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,15,4/20/17,12:01:00,13:52:00,111,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,14,4/10/17,15:31:00,17:20:00,109,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,8,2/28/17,12:29:00,14:11:00,102,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,7,2/21/17,15:33:00,17:15:00,101,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,11,3/20/17,15:27:00,17:08:00,101,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,13,4/5/17,16:15:00,17:56:00,101,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,8,3/2/17,15:36:00,17:15:00,98,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,11,3/23/17,15:26:00,17:04:00,97,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,6,2/15/17,15:25:00,16:57:00,92,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,13,4/3/17,12:23:00,13:40:00,77,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,10,3/16/17,15:28:00,16:43:00,74,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,15,4/19/17,11:09:00,12:20:00,70,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,14,4/12/17,15:31:00,16:41:00,69,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,15,4/17/17,13:09:00,14:16:00,67,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,12,3/30/17,13:26:00,14:23:00,56,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,14,4/13/17,13:38:00,14:35:00,56,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,11,3/21/17,15:24:00,16:16:00,51,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,10,3/15/17,15:48:00,16:30:00,42,MALE,14,2.545,135,2.753,-0.208
BGSU02304,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Predictive Analytics,STAT-2120,STAT,2000,10,3/16/17,11:01:00,11:49:00,47,MALE,15,2.6,122,2.951,-0.351
BGSU02307,Spring 2017,Undergraduate,Senior,"BSAMPD:Apparel Merch & Prod Devp,MKT-MIN:Marketing",Summer Semester 2019,Principles of Sociology,SOC-1010,SOC,1000,12,3/27/17,16:32:00,17:50:00,77,FEMALE,12,3,122,2.454,0.546
BGSU02307,Spring 2017,Undergraduate,Senior,"BSAMPD:Apparel Merch & Prod Devp,MKT-MIN:Marketing",Summer Semester 2019,Principles of Sociology,SOC-1010,SOC,1000,16,4/27/17,15:03:00,16:00:00,57,FEMALE,12,3,122,2.454,0.546
BGSU02307,Spring 2017,Undergraduate,Senior,"BSAMPD:Apparel Merch & Prod Devp,MKT-MIN:Marketing",Summer Semester 2019,Principles of Sociology,SOC-1010,SOC,1000,10,3/16/17,15:03:00,16:00:00,56,FEMALE,12,3,122,2.454,0.546
BGSU02307,Spring 2017,Undergraduate,Senior,"BSAMPD:Apparel Merch & Prod Devp,MKT-MIN:Marketing",Summer Semester 2019,Principles of Sociology,SOC-1010,SOC,1000,15,4/20/17,15:04:00,15:59:00,54,FEMALE,12,3,122,2.454,0.546
BGSU02307,Spring 2017,Undergraduate,Senior,"BSAMPD:Apparel Merch & Prod Devp,MKT-MIN:Marketing",Summer Semester 2019,Principles of Sociology,SOC-1010,SOC,1000,7,2/23/17,14:58:00,15:50:00,52,FEMALE,12,3,122,2.454,0.546
BGSU02307,Spring 2017,Undergraduate,Senior,"BSAMPD:Apparel Merch & Prod Devp,MKT-MIN:Marketing",Summer Semester 2019,Principles of Sociology,SOC-1010,SOC,1000,8,3/2/17,14:55:00,15:47:00,52,FEMALE,12,3,122,2.454,0.546
BGSU02307,Spring 2017,Undergraduate,Senior,"BSAMPD:Apparel Merch & Prod Devp,MKT-MIN:Marketing",Summer Semester 2019,Principles of Sociology,SOC-1010,SOC,1000,12,3/30/17,15:03:00,15:26:00,23,FEMALE,12,3,122,2.454,0.546
BGSU02314,Spring 2017,Undergraduate,Junior,PEXS-BSED:Pre-Exercise Science,Spring Semester 2018,Introduction to Statistics,MATH-1150,MATH,1000,5,2/9/17,15:15:00,15:47:00,32,FEMALE,17,2.187,105,2.474,-0.287
BGSU02316,Spring 2017,Undergraduate,Junior,"BIOL-BS:Biology,PREDEN:Pre-Prof Program in Dentistry,SCIENC-MIN:Science",Spring Semester 2018,Intermediate Spanish I,SPAN-2010,SPAN,2000,16,4/24/17,14:23:00,15:36:00,72,FEMALE,22,3.25,136,2.752,0.498
BGSU02316,Spring 2017,Undergraduate,Junior,"BIOL-BS:Biology,PREDEN:Pre-Prof Program in Dentistry,SCIENC-MIN:Science",Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,16,4/24/17,16:16:00,17:20:00,63,FEMALE,22,3.25,136,2.752,0.498
BGSU02316,Spring 2017,Undergraduate,Junior,"BIOL-BS:Biology,PREDEN:Pre-Prof Program in Dentistry,SCIENC-MIN:Science",Spring Semester 2018,Intermediate Spanish I,SPAN-2010,SPAN,2000,16,4/25/17,14:31:00,15:31:00,60,FEMALE,22,3.25,136,2.752,0.498
BGSU02316,Spring 2017,Undergraduate,Junior,"BIOL-BS:Biology,PREDEN:Pre-Prof Program in Dentistry,SCIENC-MIN:Science",Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,16,4/24/17,15:40:00,15:57:00,16,FEMALE,22,3.25,136,2.752,0.498
BGSU02319,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Human Anatomy and Physiology II,BIOL-3320,BIOL,3000,6,2/16/17,16:57:00,17:56:00,58,FEMALE,14,3,87,2.73,0.27
BGSU02319,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Human Anatomy and Physiology II,BIOL-3320,BIOL,3000,7,2/23/17,16:58:00,17:47:00,48,FEMALE,14,3,87,2.73,0.27
BGSU02319,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Human Anatomy and Physiology II,BIOL-3320,BIOL,3000,5,2/9/17,17:00:00,17:47:00,47,FEMALE,14,3,87,2.73,0.27
BGSU02328,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,General Chemistry II Laboratory,CHEM-1280,CHEM,1000,11,3/21/17,11:18:00,21:51:00,632,FEMALE,15,2.6,150,3.02,-0.42
BGSU02328,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,General Chemistry II Laboratory,CHEM-1280,CHEM,1000,7,2/22/17,15:47:00,22:03:00,376,FEMALE,15,2.6,150,3.02,-0.42
BGSU02328,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,General Chemistry II,CHEM-1270,CHEM,1000,10,3/15/17,16:16:00,17:23:00,67,FEMALE,15,2.6,150,3.02,-0.42
BGSU02328,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,General Chemistry II Laboratory,CHEM-1280,CHEM,1000,6,2/14/17,11:32:00,12:18:00,46,FEMALE,15,2.6,150,3.02,-0.42
BGSU02328,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,General Chemistry II,CHEM-1270,CHEM,1000,3,1/25/17,17:14:00,17:44:00,30,FEMALE,15,2.6,150,3.02,-0.42
BGSU02332,Spring 2017,Undergraduate,Senior,THEA-BAC:Theatre,Fall Semester 2019,College Algebra,MATH-1220,MATH,1000,13,4/6/17,17:29:00,20:53:00,203,MALE,11,2.666,131,2.532,0.134
BGSU02332,Spring 2017,Undergraduate,Senior,THEA-BAC:Theatre,Fall Semester 2019,College Algebra,MATH-1220,MATH,1000,2,1/17/17,18:02:00,20:24:00,142,MALE,11,2.666,131,2.532,0.134
BGSU02332,Spring 2017,Undergraduate,Senior,THEA-BAC:Theatre,Fall Semester 2019,College Algebra,MATH-1220,MATH,1000,5,2/9/17,18:00:00,20:23:00,142,MALE,11,2.666,131,2.532,0.134
BGSU02339,Spring 2017,Undergraduate,Senior,"INBUS-BSBA:International Business,SALES-BSBA:Sales and Services Marketing",Summer Semester 2019,Predictive Analytics,STAT-2120,STAT,2000,16,4/30/17,16:57:00,21:52:00,294,MALE,13,2.769,122,2.763,0.006
BGSU02339,Spring 2017,Undergraduate,Senior,"INBUS-BSBA:International Business,SALES-BSBA:Sales and Services Marketing",Summer Semester 2019,Predictive Analytics,STAT-2120,STAT,2000,6,2/13/17,12:09:00,14:52:00,163,MALE,13,2.769,122,2.763,0.006
BGSU02339,Spring 2017,Undergraduate,Senior,"INBUS-BSBA:International Business,SALES-BSBA:Sales and Services Marketing",Summer Semester 2019,Predictive Analytics,STAT-2120,STAT,2000,4,2/1/17,13:25:00,16:04:00,159,MALE,13,2.769,122,2.763,0.006
BGSU02339,Spring 2017,Undergraduate,Senior,"INBUS-BSBA:International Business,SALES-BSBA:Sales and Services Marketing",Summer Semester 2019,Predictive Analytics,STAT-2120,STAT,2000,5,2/12/17,19:33:00,21:52:00,138,MALE,13,2.769,122,2.763,0.006
BGSU02339,Spring 2017,Undergraduate,Senior,"INBUS-BSBA:International Business,SALES-BSBA:Sales and Services Marketing",Summer Semester 2019,Predictive Analytics,STAT-2120,STAT,2000,14,4/11/17,19:20:00,21:37:00,136,MALE,13,2.769,122,2.763,0.006
BGSU02339,Spring 2017,Undergraduate,Senior,"INBUS-BSBA:International Business,SALES-BSBA:Sales and Services Marketing",Summer Semester 2019,Predictive Analytics,STAT-2120,STAT,2000,10,3/19/17,19:36:00,21:51:00,134,MALE,13,2.769,122,2.763,0.006
BGSU02339,Spring 2017,Undergraduate,Senior,"INBUS-BSBA:International Business,SALES-BSBA:Sales and Services Marketing",Summer Semester 2019,Predictive Analytics,STAT-2120,STAT,2000,4,2/1/17,10:29:00,11:58:00,89,MALE,13,2.769,122,2.763,0.006
BGSU02339,Spring 2017,Undergraduate,Senior,"INBUS-BSBA:International Business,SALES-BSBA:Sales and Services Marketing",Summer Semester 2019,Predictive Analytics,STAT-2120,STAT,2000,13,4/5/17,13:25:00,14:27:00,62,MALE,13,2.769,122,2.763,0.006
BGSU02339,Spring 2017,Undergraduate,Senior,"INBUS-BSBA:International Business,SALES-BSBA:Sales and Services Marketing",Summer Semester 2019,Principles of Macroeconomics,ECON-2030,ECON,2000,4,1/31/17,13:12:00,13:46:00,34,MALE,13,2.769,122,2.763,0.006
BGSU02339,Spring 2017,Undergraduate,Senior,"INBUS-BSBA:International Business,SALES-BSBA:Sales and Services Marketing",Summer Semester 2019,Predictive Analytics,STAT-2120,STAT,2000,15,4/18/17,13:57:00,14:29:00,31,MALE,13,2.769,122,2.763,0.006
BGSU02339,Spring 2017,Undergraduate,Senior,"INBUS-BSBA:International Business,SALES-BSBA:Sales and Services Marketing",Summer Semester 2019,Principles of Macroeconomics,ECON-2030,ECON,2000,2,1/19/17,11:07:00,11:31:00,24,MALE,13,2.769,122,2.763,0.006
BGSU02342,Spring 2017,Undergraduate,Freshman,No Response,Fall Semester 2017,College Algebra,MATH-1220,MATH,1000,1,1/12/17,15:27:00,16:32:00,65,MALE,12,2.666,16,2.2,0.466
BGSU02342,Spring 2017,Undergraduate,Freshman,No Response,Fall Semester 2017,College Algebra,MATH-1220,MATH,1000,2,1/17/17,16:27:00,17:22:00,55,MALE,12,2.666,16,2.2,0.466
BGSU02347,Spring 2017,Undergraduate,Sophomore,No Response,Spring Semester 2017,College Algebra,MATH-1220,MATH,1000,16,4/26/17,20:55:00,22:00:00,65,FEMALE,15,1.785,46,2.375,-0.59
BGSU02356,Spring 2017,Undergraduate,Senior,"ANALY-BSBA:Busn Analytics & Intelligence,MIS-BSBA:Information Systems",Summer Semester 2019,Principles of Macroeconomics,ECON-2030,ECON,2000,2,1/17/17,12:52:00,13:04:00,12,MALE,18,3.666,159,3.736,-0.07
BGSU02357,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,6,2/15/17,18:38:00,22:00:00,202,MALE,12,2.25,153,2.912,-0.662
BGSU02357,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,8,2/27/17,21:13:00,21:43:00,29,MALE,12,2.25,153,2.912,-0.662
BGSU02357,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,8,3/1/17,17:53:00,18:17:00,23,MALE,12,2.25,153,2.912,-0.662
BGSU02360,Spring 2017,Undergraduate,Freshman,No Response,Spring Semester 2017,Elementary Spanish II,SPAN-1020,SPAN,1000,4,2/3/17,11:34:00,15:33:00,239,MALE,14,1.714,38,1.611,0.103
BGSU02360,Spring 2017,Undergraduate,Freshman,No Response,Spring Semester 2017,Elementary Spanish II,SPAN-1020,SPAN,1000,2,1/20/17,12:38:00,13:20:00,41,MALE,14,1.714,38,1.611,0.103
BGSU02371,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Integrated Operations and Supply Chain Management,MGMT-3000,MGMT,3000,5,2/8/17,19:52:00,20:25:00,33,MALE,16,2.875,129,2.863,0.012
BGSU02374,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Principles of Microeconomics,ECON-2020,ECON,2000,15,4/20/17,12:49:00,13:47:00,57,MALE,16,2.687,138,3.022,-0.335
BGSU02374,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Principles of Microeconomics,ECON-2020,ECON,2000,6,2/15/17,11:14:00,11:56:00,42,MALE,16,2.687,138,3.022,-0.335
BGSU02374,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Principles of Microeconomics,ECON-2020,ECON,2000,4,1/30/17,16:14:00,16:53:00,39,MALE,16,2.687,138,3.022,-0.335
BGSU02374,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Principles of Microeconomics,ECON-2020,ECON,2000,11,3/21/17,12:51:00,13:24:00,32,MALE,16,2.687,138,3.022,-0.335
BGSU02374,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Principles of Microeconomics,ECON-2020,ECON,2000,6,2/13/17,13:57:00,14:28:00,31,MALE,16,2.687,138,3.022,-0.335
BGSU02374,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Principles of Microeconomics,ECON-2020,ECON,2000,8,3/1/17,12:24:00,12:51:00,27,MALE,16,2.687,138,3.022,-0.335
BGSU02374,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Principles of Microeconomics,ECON-2020,ECON,2000,15,4/20/17,16:22:00,16:33:00,11,MALE,16,2.687,138,3.022,-0.335
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,10,3/16/17,18:26:00,21:07:00,160,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,5,2/8/17,12:08:00,14:29:00,140,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,10,3/13/17,13:16:00,15:23:00,127,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,12,3/29/17,12:00:00,13:50:00,110,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,4,2/2/17,11:20:00,12:48:00,88,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,7,2/23/17,13:56:00,15:20:00,84,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,12,3/27/17,18:18:00,19:40:00,82,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,6,2/15/17,14:04:00,15:25:00,81,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,13,4/6/17,11:01:00,12:20:00,79,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,6,2/19/17,17:48:00,19:06:00,78,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,10,3/15/17,13:18:00,14:33:00,74,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,8,3/2/17,13:41:00,14:53:00,72,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,3,1/26/17,11:10:00,12:17:00,66,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,8,3/1/17,18:03:00,19:08:00,64,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,12,3/29/17,09:13:00,10:18:00,64,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,6,2/14/17,17:58:00,19:00:00,62,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,13,4/3/17,18:12:00,19:13:00,61,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Money and Banking,ECON-3110,ECON,3000,3,1/24/17,11:35:00,12:28:00,53,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,13,4/5/17,17:35:00,18:24:00,49,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,13,4/4/17,10:28:00,11:12:00,44,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,11,3/22/17,14:22:00,15:06:00,43,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,6,2/17/17,13:43:00,14:22:00,38,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,6,2/13/17,17:51:00,18:27:00,36,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,13,4/4/17,19:31:00,20:07:00,36,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,8,3/2/17,10:46:00,11:15:00,28,MALE,17,3.117,132,2.913,0.204
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,13,4/6/17,08:48:00,09:16:00,28,MALE,17,3.117,132,2.913,0.204
